Employee ID,First Name,Last Name,Department,Designation,Joining Date,Email,Phone Number,Office Location,Salary,Reporting Manager,Performance Rating,Years of Experience,Education,Emergency Contact
EMP357975,Nisha,Varughese,Operations,Junior Executive,15-08-2020,nisha.varughese@company.com,9407385241,Durg,INR 549808,Atharv Raval,4,18,M.Tech,9813342053
EMP151835,Shaurya,Varty,HR,Associate,09-07-2023,shaurya.varty@company.com,9703808504,Akola,INR 1827147,Ekaja Kota,3,18,B.Com,9441973146
EMP668694,Gavin,Buch,Finance,Team Lead,02-05-2020,gavin.buch@company.com,9195662082,Bareilly,INR 1755208,Forum Pandey,1,16,B.Com,9845603921
EMP983981,Ranbir,Malhotra,Marketing,Junior Executive,17-01-2025,ranbir.malhotra@company.com,9066081848,Darbhanga,INR 591191,Dhriti Singh,1,18,B.Com,9143314587
EMP204980,Tanish,Sarkar,HR,Senior Executive,09-04-2023,tanish.sarkar@company.com,9900559329,Ramgarh,INR 215451,Ronith Kari,3,3,M.Tech,9988876043
EMP859704,Orinder,Choudhry,Operations,Associate,27-05-2024,orinder.choudhry@company.com,9324960880,Dharmavaram,INR 641698,Benjamin Arya,2,5,B.Sc,9018394117
EMP158046,Falan,Shukla,HR,Senior Executive,09-08-2023,falan.shukla@company.com,9688270369,Hospet,INR 1471812,Manthan Sundaram,5,7,B.Com,9812164841
EMP159884,Barkha,Pall,Operations,Team Lead,12-12-2022,barkha.pall@company.com,9921323481,Kadapa,INR 1564911,Pratyush Halder,3,2,MBA,9468955590
EMP749381,Dominic,Kala,Operations,Associate,26-12-2022,dominic.kala@company.com,9956622723,South Dumdum,INR 1186307,Yashvi Soni,1,17,B.Com,9826492626
EMP287716,Balveer,Grewal,Marketing,Senior Executive,06-07-2023,balveer.grewal@company.com,9413918674,Salem,INR 463749,Kai Gala,3,17,M.Tech,9222996348
EMP119127,Omkaar,Behl,Operations,Team Lead,20-07-2022,omkaar.behl@company.com,9839283457,Lucknow,INR 1187416,Pranav Chaudhary,3,11,M.Tech,9359329604
EMP029373,Neel,Karnik,HR,Senior Executive,12-05-2020,neel.karnik@company.com,9753111275,Muzaffarpur,INR 1407863,Teerth Banik,5,4,B.Com,9486171973
EMP395891,Indrajit,Tak,Marketing,Senior Executive,02-01-2021,indrajit.tak@company.com,9386172746,Alappuzha,INR 1065613,Aarini Badami,5,10,B.Com,9056163827
EMP193406,Deepa,Mann,Finance,Senior Executive,23-10-2020,deepa.mann@company.com,9821963548,Deoghar,INR 282632,Kashish Mohanty,3,13,B.Sc,9919615722
EMP647685,Chaman,Ramanathan,Operations,Team Lead,21-04-2024,chaman.ramanathan@company.com,9469023206,Rohtak,INR 1109043,Jackson Narayanan,2,20,B.Com,9480943163
EMP267695,Gautam,Kulkarni,HR,Associate,27-04-2021,gautam.kulkarni@company.com,9474689524,Bidhannagar,INR 290546,Rohan Merchant,4,0,B.Tech,9745745986
EMP827304,Ekanta,Dugar,HR,Junior Executive,01-07-2020,ekanta.dugar@company.com,9598410960,Bhavnagar,INR 1095733,Rehaan Parmar,3,13,M.Tech,9897313859
EMP950449,Nitesh,Khosla,Operations,Team Lead,19-07-2021,nitesh.khosla@company.com,9043954318,Surendranagar Dudhrej,INR 1084890,Arin Mitter,1,14,MBA,9435624407
EMP365609,Arya,Bhavsar,IT,Team Lead,21-04-2020,arya.bhavsar@company.com,9086826125,Rourkela,INR 169862,Quincy Sandhu,3,10,B.Com,9642825014
EMP560003,Yash,Bandi,Finance,Manager,13-05-2021,yash.bandi@company.com,9022033887,Ambala,INR 943570,Vivaan Venkataraman,1,17,B.Sc,9031413729
EMP164918,Hardik,Prakash,Operations,Team Lead,01-05-2022,hardik.prakash@company.com,9513083949,Dehradun,INR 1639552,Rushil Nagi,1,5,MBA,9506154634
EMP141514,Vedhika,Dey,Marketing,Junior Executive,17-05-2023,vedhika.dey@company.com,9276725875,Cuttack,INR 1277572,Nandini Vasa,2,18,MBA,9377281939
EMP202454,Warinder,Batra,Finance,Manager,03-12-2020,warinder.batra@company.com,9751015111,Bikaner,INR 925569,Yadavi Banik,3,14,B.Sc,9595747893
EMP407020,Ayush,Tara,Marketing,Associate,31-03-2021,ayush.tara@company.com,9847998531,Gandhinagar,INR 1727547,Darpan Dhillon,2,20,M.Tech,9526311779
EMP318160,Lavanya,Din,HR,Team Lead,31-01-2022,lavanya.din@company.com,9833103817,Alwar,INR 1161803,Varsha Gole,3,4,B.Sc,9752558767
EMP716303,Jagdish,Shah,IT,Manager,16-08-2021,jagdish.shah@company.com,9710054239,Salem,INR 1624729,Aarnav Ghosh,5,7,B.Sc,9621955010
EMP118769,Ekta,Majumdar,IT,Manager,12-12-2020,ekta.majumdar@company.com,9474470888,Bhavnagar,INR 662402,Edhitha Sankaran,3,15,B.Tech,9805254802
EMP773431,Advik,Chaudhuri,Operations,Junior Executive,25-12-2024,advik.chaudhuri@company.com,9950717658,Gandhidham,INR 1064605,Mitali Bajaj,4,4,B.Sc,9943324370
EMP203951,Anay,Tella,IT,Team Lead,19-06-2024,anay.tella@company.com,9941446007,Tenali,INR 608365,Yagnesh Kothari,5,10,MBA,9620915497
EMP661706,Harsh,Dhaliwal,IT,Manager,29-07-2020,harsh.dhaliwal@company.com,9080875423,Kurnool,INR 498236,Amara Bera,5,9,M.Tech,9786440543
EMP867159,Qarin,Pillai,Operations,Junior Executive,24-08-2020,qarin.pillai@company.com,9907154801,Patiala,INR 1636367,Raghav Nanda,5,13,M.Tech,9277197911
EMP150149,Ishanvi,Cherian,Marketing,Team Lead,24-06-2021,ishanvi.cherian@company.com,9780886137,Mysore,INR 1588638,Hemang Setty,5,18,B.Tech,9241924263
EMP702691,Patrick,Nayar,IT,Senior Executive,29-11-2024,patrick.nayar@company.com,9771603780,Rajahmundry,INR 657054,Utkarsh Gala,4,18,B.Sc,9757324206
EMP601527,Jairaj,Gara,Marketing,Manager,22-02-2020,jairaj.gara@company.com,9064431267,Nagpur,INR 714094,Vamakshi Kant,4,6,B.Com,9607742263
EMP609167,Frado,Dada,Operations,Junior Executive,06-12-2020,frado.dada@company.com,9933090636,South Dumdum,INR 1285887,Ayaan Sathe,3,8,B.Com,9182467496
EMP786064,Hemani,Bajwa,HR,Team Lead,17-07-2020,hemani.bajwa@company.com,9030043036,Shivpuri,INR 1887516,Ridhi Cherian,2,5,M.Tech,9932677284
EMP127396,George,Kant,IT,Team Lead,10-07-2022,george.kant@company.com,9031830771,Davanagere,INR 337123,Ijaya Padmanabhan,3,7,B.Sc,9021853005
EMP067513,Ucchal,Mammen,IT,Senior Executive,30-11-2020,ucchal.mammen@company.com,9508217748,Jalandhar,INR 98098,Anamika Rege,4,15,MBA,9334683996
EMP491753,Shivani,Chakrabarti,Finance,Associate,22-08-2024,shivani.chakrabarti@company.com,9430663368,Siwan,INR 360477,Girik Sekhon,3,10,B.Tech,9946926981
EMP388548,Omkaar,Choudhry,IT,Team Lead,03-01-2024,omkaar.choudhry@company.com,9901595149,Dharmavaram,INR 1761125,Mahika Chana,4,16,MBA,9545036465
EMP417603,Eiravati,Kothari,Finance,Junior Executive,11-09-2020,eiravati.kothari@company.com,9187982163,Ahmednagar,INR 1662979,Suhani Nanda,5,9,B.Com,9823314206
EMP437481,Charvi,Sood,IT,Team Lead,27-06-2022,charvi.sood@company.com,9436404552,Bhubaneswar,INR 62851,Vasatika Mangat,1,0,B.Sc,9810628320
EMP153625,Udant,Basak,Marketing,Team Lead,14-04-2022,udant.basak@company.com,9035806834,Karawal Nagar,INR 954448,Veda Bhatia,5,11,B.Sc,9747776730
EMP530374,Brinda,Patla,IT,Associate,05-07-2020,brinda.patla@company.com,9859077897,Kulti,INR 506950,Nirja Narain,5,13,B.Sc,9326457512
EMP752484,Aayush,Bumb,HR,Team Lead,17-08-2023,aayush.bumb@company.com,9246264438,Vijayawada,INR 1076715,George Sarma,4,9,M.Tech,9997936541
EMP675981,Simon,Sandal,Marketing,Associate,04-08-2024,simon.sandal@company.com,9825774698,Bhilwara,INR 678233,Sudiksha Soman,4,15,M.Tech,9113888288
EMP348886,Darika,Goyal,Operations,Manager,09-10-2024,darika.goyal@company.com,9988794294,Coimbatore,INR 245259,Tara Goda,2,0,M.Tech,9131462983
EMP350503,Lila,Oommen,IT,Senior Executive,14-04-2021,lila.oommen@company.com,9112023034,Tiruvottiyur,INR 1032631,Jackson Karan,1,3,B.Sc,9556617516
EMP545426,Zayyan,Atwal,Operations,Senior Executive,28-06-2020,zayyan.atwal@company.com,9769688382,Ambala,INR 394385,Falguni Kar,1,18,B.Sc,9489028883
EMP681615,Nisha,Mann,HR,Junior Executive,22-05-2022,nisha.mann@company.com,9753477485,Hajipur,INR 396759,Anvi Setty,1,17,M.Tech,9432216028
EMP002491,Kashish,Nagarajan,Operations,Senior Executive,18-02-2021,kashish.nagarajan@company.com,9460901335,Silchar,INR 868953,Jeet Sood,3,3,B.Tech,9721173223
EMP259094,Jalsa,Balakrishnan,HR,Associate,29-06-2024,jalsa.balakrishnan@company.com,9370061138,Ambala,INR 1276291,Samesh Pai,1,18,B.Sc,9482534947
EMP381405,Sanaya,Sood,IT,Associate,23-05-2020,sanaya.sood@company.com,9425243812,Ramgarh,INR 1621251,Daniel Natt,5,20,M.Tech,9725674544
EMP286124,Jason,Virk,Operations,Manager,30-04-2023,jason.virk@company.com,9688647706,Kalyan-Dombivli,INR 1980202,Pavani Saraf,2,9,M.Tech,9287060539
EMP132235,Sathvik,Gill,Marketing,Associate,28-05-2022,sathvik.gill@company.com,9632490084,Aurangabad,INR 1108954,Kevin Karan,5,13,B.Sc,9758698813
EMP081780,Ryan,Kala,Operations,Associate,03-04-2024,ryan.kala@company.com,9726957755,Jabalpur,INR 887671,Anirudh Chatterjee,5,19,B.Com,9974610708
EMP330341,Janya,Datta,Finance,Associate,22-03-2024,janya.datta@company.com,9316686294,Naihati,INR 136393,Ekanta Behl,1,16,M.Tech,9991627858
EMP366336,Ati,Andra,Marketing,Manager,29-11-2023,ati.andra@company.com,9011134913,Gwalior,INR 1158654,Netra De,4,11,M.Tech,9631477217
EMP255475,Chameli,Kunda,Finance,Junior Executive,31-03-2022,chameli.kunda@company.com,9816949648,Tiruchirappalli,INR 1407629,Ekiya Datta,3,4,B.Com,9396318343
EMP547380,Udarsh,Khalsa,Finance,Senior Executive,11-12-2022,udarsh.khalsa@company.com,9319578476,Suryapet,INR 264668,Guneet Bhat,1,1,B.Tech,9981462553
EMP926782,Girish,Choudhry,Marketing,Team Lead,17-01-2024,girish.choudhry@company.com,9725471816,Aizawl,INR 690474,Pallavi Sundaram,1,2,B.Sc,9157723446
EMP527335,Tarak,Dora,HR,Manager,11-09-2020,tarak.dora@company.com,9864841157,Pune,INR 658553,Agastya Rajan,5,20,B.Tech,9231572772
EMP830976,Tanveer,Ben,Finance,Team Lead,09-12-2024,tanveer.ben@company.com,9963343610,Panipat,INR 86049,Zansi Bains,3,14,MBA,9251445759
EMP028886,Devika,Srinivasan,Finance,Senior Executive,18-08-2021,devika.srinivasan@company.com,9958955907,Indore,INR 194074,Ekantika Bhasin,4,2,MBA,9008513053
EMP377097,Darika,Prabhakar,IT,Junior Executive,30-06-2021,darika.prabhakar@company.com,9062432314,Chittoor,INR 1653764,Lavanya Kade,2,12,B.Tech,9914661394
EMP842145,Balhaar,Srivastava,Marketing,Team Lead,13-04-2022,balhaar.srivastava@company.com,9819380010,Morena,INR 424664,Priya Kade,4,17,B.Tech,9171674821
EMP430510,Chanakya,Arora,Marketing,Team Lead,05-08-2024,chanakya.arora@company.com,9411936247,Bilaspur,INR 162296,Yuvraj Prakash,4,6,B.Com,9936721336
EMP062953,Hiral,Prabhakar,Operations,Senior Executive,28-12-2024,hiral.prabhakar@company.com,9138518548,Coimbatore,INR 589313,Bhavini Gopal,4,13,M.Tech,9997264871
EMP526878,Chakradhar,Garde,HR,Junior Executive,18-06-2022,chakradhar.garde@company.com,9579859579,Vellore,INR 802936,Pooja Warrior,1,5,B.Sc,9887232722
EMP556224,Ladli,Thakur,Operations,Team Lead,30-11-2021,ladli.thakur@company.com,9710744146,Udupi,INR 1412548,Chanakya Dass,4,18,B.Sc,9087786056
EMP093259,Azaan,Kale,Operations,Associate,09-11-2024,azaan.kale@company.com,9354917714,Pali,INR 61489,Zayan Doctor,2,9,M.Tech,9493925252
EMP931058,Raagini,Memon,IT,Associate,25-05-2021,raagini.memon@company.com,9482938599,Berhampur,INR 1385116,Tanveer Bhardwaj,5,17,B.Tech,9748888187
EMP248806,Ojasvi,Chana,Operations,Junior Executive,08-06-2021,ojasvi.chana@company.com,9068618953,Kavali,INR 196699,Amol Minhas,5,3,M.Tech,9883382651
EMP746044,Upadhriti,Boase,Finance,Team Lead,19-05-2023,upadhriti.boase@company.com,9578881991,Chapra,INR 1470565,Geetika Char,2,19,MBA,9837607726
EMP576715,Krishna,Madan,Marketing,Team Lead,30-08-2020,krishna.madan@company.com,9322560793,Erode,INR 1053694,Gautam Bail,5,9,B.Tech,9482871016
EMP350245,Zashil,Kibe,Finance,Manager,15-11-2021,zashil.kibe@company.com,9527459277,Miryalaguda,INR 604044,Ria Sahni,2,8,B.Com,9602748523
EMP522496,Yoshita,Chahal,Finance,Senior Executive,28-02-2020,yoshita.chahal@company.com,9747846804,Panipat,INR 1756681,Urmi Ravi,2,15,B.Sc,9855762708
EMP470475,Aditya,Talwar,Marketing,Senior Executive,06-02-2023,aditya.talwar@company.com,9242467288,Erode,INR 1447487,Faris Sarin,2,10,B.Tech,9812029289
EMP779297,Pallavi,Jhaveri,HR,Team Lead,22-07-2023,pallavi.jhaveri@company.com,9969728258,Arrah,INR 1685699,Krishna Baral,1,11,B.Com,9356077384
EMP128967,Aishani,Randhawa,HR,Senior Executive,03-03-2021,aishani.randhawa@company.com,9947812120,Bally,INR 662854,Shravya D’Alia,2,12,B.Com,9532305348
EMP832630,Liam,Thaman,Finance,Manager,03-02-2024,liam.thaman@company.com,9878007207,Tenali,INR 1419182,Gaurangi Raju,3,20,B.Tech,9708262468
EMP988596,Ekantika,Shenoy,HR,Senior Executive,10-04-2023,ekantika.shenoy@company.com,9420788997,Sikar,INR 127387,Unni Thaker,1,4,MBA,9606687933
EMP295469,Abeer,Narula,Operations,Senior Executive,03-11-2020,abeer.narula@company.com,9592669051,Purnia,INR 1311214,Michael Natarajan,1,5,MBA,9995817214
EMP555076,Baljiwan,Raju,Operations,Associate,03-08-2020,baljiwan.raju@company.com,9094273492,Tadepalligudem,INR 1319095,Kai Shankar,5,3,M.Tech,9629987531
EMP513625,Yasti,Iyengar,HR,Associate,18-01-2021,yasti.iyengar@company.com,9665629833,Solapur,INR 1803571,Utkarsh Vaidya,2,13,MBA,9961805964
EMP875006,Urvashi,Gara,Finance,Associate,06-09-2024,urvashi.gara@company.com,9088845872,Aurangabad,INR 1345145,Chasmum Bhagat,1,17,B.Sc,9677689287
EMP265109,Dalaja,Bandi,Operations,Associate,15-04-2023,dalaja.bandi@company.com,9551850994,Chandigarh,INR 765943,Oeshi Divan,4,16,B.Com,9093742978
EMP688276,Anamika,Singhal,Finance,Junior Executive,10-03-2024,anamika.singhal@company.com,9753050781,Machilipatnam,INR 453520,Chavvi Palan,3,6,B.Tech,9131447786
EMP286347,Qabil,Chaudhuri,Finance,Associate,26-03-2024,qabil.chaudhuri@company.com,9925900230,Erode,INR 1756960,Jack Khurana,5,1,B.Tech,9262545244
EMP005728,Ishanvi,Bassi,IT,Junior Executive,26-07-2020,ishanvi.bassi@company.com,9218544188,Narasaraopet,INR 902725,Oeshi Singh,2,7,B.Sc,9211684795
EMP463960,Jagat,Dasgupta,HR,Manager,21-03-2023,jagat.dasgupta@company.com,9610681098,Jalna,INR 1746708,Fariq Solanki,2,3,B.Tech,9057027682
EMP666621,Yuvraj,Khare,Operations,Senior Executive,30-10-2024,yuvraj.khare@company.com,9008715086,Kirari Suleman Nagar,INR 1023667,Indrajit Shere,5,9,B.Sc,9344938318
EMP672035,Libni,Grover,Finance,Junior Executive,01-08-2024,libni.grover@company.com,9188774176,Hospet,INR 1645700,Vaishnavi Sheth,2,15,M.Tech,9038252403
EMP229515,Upasna,Thakur,Finance,Associate,14-04-2021,upasna.thakur@company.com,9003922880,Muzaffarpur,INR 328097,Anusha Edwin,2,5,B.Sc,9248826069
EMP983302,Zayyan,Shenoy,Finance,Junior Executive,20-03-2023,zayyan.shenoy@company.com,9075491411,Vasai-Virar,INR 226471,Januja Biswas,1,11,B.Sc,9650846664
EMP207383,Max,Pai,Operations,Associate,02-01-2024,max.pai@company.com,9563487515,Kottayam,INR 1624810,Yauvani Borde,1,0,B.Com,9009859016
EMP298501,Utkarsh,Natt,Operations,Junior Executive,01-03-2022,utkarsh.natt@company.com,9354685892,Jorhat,INR 354385,Qarin Divan,1,19,MBA,9748764667
EMP726396,Jagrati,Parmer,Operations,Associate,09-07-2021,jagrati.parmer@company.com,9338138212,Deoghar,INR 1674154,Arunima Mohanty,3,17,B.Tech,9932676690
EMP269595,Vasatika,Jhaveri,Operations,Manager,29-11-2021,vasatika.jhaveri@company.com,9350640907,New Delhi,INR 171934,Ranveer Kunda,2,0,B.Tech,9022992427
EMP723227,Aarna,Divan,Operations,Team Lead,29-08-2023,aarna.divan@company.com,9205698515,Jaipur,INR 1929206,Anvi Nayak,5,7,MBA,9998119688
EMP636993,Janani,Ganguly,IT,Manager,21-01-2025,janani.ganguly@company.com,9865292732,Bhilai,INR 1418359,Deepa Nagarajan,4,18,MBA,9878909910
EMP895758,Neel,Lad,IT,Associate,25-01-2024,neel.lad@company.com,9858965287,Kulti,INR 678957,Isaac Chaudhary,5,11,B.Sc,9209882338
EMP132326,Girindra,Iyengar,Finance,Manager,11-08-2021,girindra.iyengar@company.com,9936712182,Sri Ganganagar,INR 1980464,Yauvani Lalla,3,8,B.Com,9927133576
EMP018582,Aarav,Pal,HR,Senior Executive,14-02-2024,aarav.pal@company.com,9294443830,Asansol,INR 1035756,Divya Prakash,1,4,MBA,9978686467
EMP438782,Libni,Kanda,IT,Senior Executive,26-10-2024,libni.kanda@company.com,9965390340,Madanapalle,INR 969281,Maya Barad,4,14,B.Com,9719498819
EMP735690,Gunbir,Sen,IT,Team Lead,23-09-2023,gunbir.sen@company.com,9972119746,Chinsurah,INR 1465006,Geetika Dey,5,7,B.Sc,9538039761
EMP131713,Neelima,Kala,Marketing,Manager,03-07-2022,neelima.kala@company.com,9404852914,Siwan,INR 1501569,Jeet Kalita,2,20,B.Tech,9000509712
EMP227398,Chakradev,Raja,IT,Junior Executive,19-01-2023,chakradev.raja@company.com,9108279415,Rourkela,INR 773902,Chandani Bera,5,17,M.Tech,9849792379
EMP311106,Jason,Shanker,IT,Senior Executive,02-03-2021,jason.shanker@company.com,9834285212,Bijapur,INR 1222653,Kevin Keer,1,8,B.Tech,9415316930
EMP266609,Kamala,Nagy,Marketing,Associate,06-10-2022,kamala.nagy@company.com,9866609421,Nandyal,INR 1851070,Caleb Panchal,5,7,B.Tech,9825943123
EMP604120,Upasna,Bhargava,Marketing,Associate,07-02-2023,upasna.bhargava@company.com,9163038175,South Dumdum,INR 785585,Balhaar Kamdar,5,0,B.Tech,9115085413
EMP804460,Upadhriti,Sandhu,Marketing,Team Lead,16-10-2023,upadhriti.sandhu@company.com,9876305018,Fatehpur,INR 1051747,Upadhriti Raman,4,15,MBA,9405481214
EMP626898,Krishna,Barad,Marketing,Team Lead,01-08-2020,krishna.barad@company.com,9142057441,Haridwar,INR 954803,Urvi Kakar,5,6,B.Sc,9242254196
EMP489410,Agastya,Bassi,Marketing,Associate,06-09-2020,agastya.bassi@company.com,9382827705,Ongole,INR 1734633,Imaran Balasubramanian,4,2,MBA,9525757349
EMP158012,Divya,Chander,Marketing,Manager,16-03-2020,divya.chander@company.com,9416861397,Kulti,INR 470501,Jagat Dugal,2,5,B.Sc,9796173104
EMP346916,Yash,Pillay,Marketing,Associate,02-12-2022,yash.pillay@company.com,9690434966,Ambattur,INR 540222,Aadhya Basu,4,19,B.Com,9590333764
EMP796388,Faris,Choudhary,Finance,Team Lead,29-09-2022,faris.choudhary@company.com,9675144293,Nanded,INR 1261488,Qushi Balay,4,0,MBA,9033693963
EMP367923,Osha,Ramachandran,HR,Senior Executive,22-06-2020,osha.ramachandran@company.com,9639033942,Baranagar,INR 1306247,Bhavya Korpal,1,10,MBA,9377466037
EMP874607,Anika,Murty,Operations,Manager,04-02-2023,anika.murty@company.com,9485599651,Vasai-Virar,INR 1627923,William Gopal,1,13,B.Sc,9859952201
EMP613530,Upadhriti,Badal,IT,Team Lead,02-04-2022,upadhriti.badal@company.com,9745660742,Orai,INR 1828058,Qarin Mand,2,16,B.Com,9201550202
EMP615164,Rachit,Nadkarni,HR,Manager,05-07-2024,rachit.nadkarni@company.com,9258150445,Ichalkaranji,INR 595912,Gaurangi Murty,1,12,B.Sc,9454454797
EMP222564,Krishna,Mangat,Operations,Associate,18-09-2023,krishna.mangat@company.com,9642134668,Aizawl,INR 1246066,Vedhika Jhaveri,4,15,M.Tech,9103588041
EMP265543,Mugdha,Krishnan,Marketing,Senior Executive,25-06-2024,mugdha.krishnan@company.com,9952683821,Saharanpur,INR 1717442,Ganga Talwar,5,6,B.Com,9291047597
EMP922742,Damini,Chana,IT,Associate,03-09-2022,damini.chana@company.com,9745635495,Cuttack,INR 1281846,Upma Kade,4,2,B.Com,9884972843
EMP390056,Upma,Dayal,Finance,Junior Executive,05-02-2025,upma.dayal@company.com,9534081800,Rajpur Sonarpur,INR 1612347,Pratyush Sankar,3,13,B.Com,9202046603
EMP170696,Bhavani,Chopra,Operations,Manager,06-07-2020,bhavani.chopra@company.com,9402996904,Thiruvananthapuram,INR 1938981,Bimala Bala,5,4,B.Sc,9820115842
EMP196640,Gayathri,Buch,Marketing,Junior Executive,27-12-2020,gayathri.buch@company.com,9729889988,Tinsukia,INR 1894756,Bhavini Vala,4,13,M.Tech,9216421963
EMP659906,Hardik,Dar,Operations,Senior Executive,01-02-2025,hardik.dar@company.com,9647682562,Bhubaneswar,INR 545289,Ekavir Mittal,5,6,M.Tech,9255919982
EMP202135,Ekansh,Ranganathan,Operations,Associate,02-07-2024,ekansh.ranganathan@company.com,9532881413,Jaipur,INR 734203,Praneel Bhattacharyya,2,12,B.Tech,9717822952
EMP040807,Ira,Lall,IT,Associate,05-04-2024,ira.lall@company.com,9848837367,Sambalpur,INR 1557964,Hardik Joshi,2,8,B.Sc,9076432487
EMP730745,Harish,Balasubramanian,HR,Junior Executive,11-07-2021,harish.balasubramanian@company.com,9567056531,Imphal,INR 223173,Gagan Bava,2,4,M.Tech,9369972979
EMP843173,Bakhshi,Pall,Operations,Manager,06-04-2022,bakhshi.pall@company.com,9106647800,Parbhani,INR 617851,Vamakshi Dora,2,19,B.Sc,9684174474
EMP666750,Anay,Mitra,HR,Senior Executive,25-08-2020,anay.mitra@company.com,9292074538,Hazaribagh,INR 364610,Raksha Balakrishnan,1,19,M.Tech,9520536154
EMP973337,Oliver,Krishna,Operations,Team Lead,13-06-2020,oliver.krishna@company.com,9843038579,Vijayawada,INR 874173,Rehaan Sabharwal,5,4,B.Sc,9059125454
EMP226263,Ikshita,Mukhopadhyay,IT,Team Lead,25-08-2022,ikshita.mukhopadhyay@company.com,9606026789,Hindupur,INR 901104,Yochana Chaudhuri,5,7,B.Sc,9266865479
EMP526779,Aarush,Yohannan,HR,Team Lead,14-11-2022,aarush.yohannan@company.com,9860610277,Korba,INR 803486,Udant Murty,2,19,MBA,9806803364
EMP480537,Isaiah,Rajan,Finance,Team Lead,19-09-2023,isaiah.rajan@company.com,9102572028,Silchar,INR 397502,Yatan Sabharwal,2,7,MBA,9977705647
EMP881261,Jyoti,Prashad,IT,Team Lead,11-06-2023,jyoti.prashad@company.com,9165859416,Salem,INR 1362824,Anirudh Rao,3,20,M.Tech,9917216760
EMP022375,Farhan,Savant,Operations,Junior Executive,03-02-2024,farhan.savant@company.com,9476655508,Thoothukudi,INR 1579367,Nidhi Guha,5,10,B.Sc,9586149276
EMP913946,Charles,Ratta,IT,Associate,24-11-2022,charles.ratta@company.com,9760237241,Kakinada,INR 1533441,Arjun Sinha,5,3,B.Tech,9484214961
EMP525324,Peter,Devan,HR,Associate,18-08-2021,peter.devan@company.com,9533191664,Haridwar,INR 1192872,Jacob Mitra,1,13,MBA,9852886141
EMP790349,Ekanta,Rao,Operations,Manager,26-04-2024,ekanta.rao@company.com,9273826271,Aligarh,INR 780002,Yatin Raghavan,3,16,B.Sc,9080638648
EMP270566,Leena,Gulati,HR,Team Lead,16-10-2023,leena.gulati@company.com,9384998892,Noida,INR 1083430,Balendra Pradhan,1,0,B.Sc,9532180555
EMP393532,Samar,Pandit,HR,Manager,24-08-2021,samar.pandit@company.com,9061328742,Medininagar,INR 803848,Jeet Thakkar,5,10,B.Tech,9486819318
EMP476472,Yuvraj,Thakkar,IT,Team Lead,31-12-2023,yuvraj.thakkar@company.com,9331171095,Bhilwara,INR 967682,Ira Thaman,3,10,B.Tech,9083614127
EMP627982,Charita,More,IT,Manager,09-05-2023,charita.more@company.com,9029966467,Hospet,INR 1245286,Ekanta Oak,1,16,M.Tech,9391422450
EMP258029,Balendra,Thaman,HR,Senior Executive,18-10-2022,balendra.thaman@company.com,9214274821,Sambalpur,INR 1960259,Pavani Sawhney,2,20,B.Com,9496872712
